name,window.start,window.end,minutes,cpuCores,cpuCoreRequestAverage,cpuCoreUsageAverage,cpuCoreHours,cpuCost,cpuCostAdjustment,cpuEfficiency,gpuCount,gpuHours,gpuCost,gpuCostAdjustment,networkTransferBytes,networkReceiveBytes,networkCost,networkCostAdjustment,loadBalancerCost,loadBalancerCostAdjustment,pvBytes,pvByteHours,pvCost,pvCostAdjustment,ramBytes,ramByteRequestAverage,ramByteUsageAverage,ramByteHours,ramCost,ramCostAdjustment,ramEfficiency,sharedCost,externalCost,totalCost,totalEfficiency,rawAllocationOnly,properties.cluster,properties.container,properties.namespace,properties.pod,properties.node,properties.controller,properties.controllerKind,properties.providerID
ebs-csi-node-cj84q,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.000373,0.0,0.000376,0.000373,6e-06,0.0,1.0,0.0,0.0,0.0,0.0,165531.417291,168822.263924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31803528.533333,0.0,31808921.6,31803528.533333,6.6e-05,0.0,1.0,0.0,0.0,7.2e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-cj84q,ip-192-168-93-104.ec2.internal,ebs-csi-node,daemonset,i-049e2073289546110
ebs-csi-node-ggdfj,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.000329,0.0,0.000326,0.000329,5e-06,0.0,1.0,0.0,0.0,0.0,0.0,166816.011054,167103.213974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22884215.466667,0.0,22883396.266667,22884215.466667,4.7e-05,0.0,1.0,0.0,0.0,5.3e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-ggdfj,ip-192-168-36-153.ec2.internal,ebs-csi-node,daemonset,i-0fa94b0f04cbcc960
ebs-csi-node-qtqbg,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.000366,0.0,0.000365,0.000366,2e-06,0.0,1.0,0.0,0.0,0.0,0.0,164676.512994,170032.045567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30300842.666667,0.0,30300160.0,30300842.666667,1.9e-05,0.0,1.0,0.0,0.0,2.1e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-qtqbg,ip-192-168-31-75.ec2.internal,ebs-csi-node,daemonset,i-01f906f4a51f54699
ebs-csi-node-xghmq,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,14.0,0.000392,0.0,9e-05,9.2e-05,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,33717.061294,32150.060366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23835170.133333,0.0,26182144.0,5561539.697778,9e-06,0.0,1.0,0.0,0.0,1e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-xghmq,ip-192-168-68-116.ec2.internal,ebs-csi-node,daemonset,i-030361cff17caf844
eks-sample-linux-deployment1-7899f64c5f-hck7c,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3555328.0,0.0,3555328.0,3555328.0,7e-06,0.0,1.0,0.0,0.0,7e-06,1.0,,cluster-one,nginx,eks-sample-app1,eks-sample-linux-deployment1-7899f64c5f-hck7c,ip-192-168-36-153.ec2.internal,eks-sample-linux-deployment1,deployment,i-0fa94b0f04cbcc960
eks-sample-linux-deployment1-7899f64c5f-nfflg,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411968.0,0.0,3411968.0,3411968.0,7e-06,0.0,1.0,0.0,0.0,7e-06,1.0,,cluster-one,nginx,eks-sample-app1,eks-sample-linux-deployment1-7899f64c5f-nfflg,ip-192-168-93-104.ec2.internal,eks-sample-linux-deployment1,deployment,i-049e2073289546110
eks-sample-linux-deployment1-7899f64c5f-td7k7,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444736.0,0.0,3444736.0,3444736.0,7e-06,0.0,1.0,0.0,0.0,7e-06,1.0,,cluster-one,nginx,eks-sample-app1,eks-sample-linux-deployment1-7899f64c5f-td7k7,ip-192-168-93-104.ec2.internal,eks-sample-linux-deployment1,deployment,i-049e2073289546110
kube-proxy-7csqh,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,14.0,0.1,0.1,4.8e-05,0.023333,0.000303,0.0,0.000479,0.0,0.0,0.0,0.0,1959827.824512,1595974.981585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15301290.666667,0.0,16382634.666667,3570301.155556,6e-06,0.0,1.0,0.0,0.0,0.000309,0.019215,,cluster-one,kube-proxy,kube-system,kube-proxy-7csqh,ip-192-168-68-116.ec2.internal,kube-proxy,daemonset,i-030361cff17caf844
kube-proxy-8mwg9,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.1,0.1,0.000238,0.1,0.001659,0.0,0.002384,0.0,0.0,0.0,0.0,253054562.229591,245654872.94709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18993390.933333,0.0,18993288.533333,18993390.933333,3.9e-05,0.0,1.0,0.0,0.0,0.001699,0.025487,,cluster-one,kube-proxy,kube-system,kube-proxy-8mwg9,ip-192-168-93-104.ec2.internal,kube-proxy,daemonset,i-049e2073289546110
kube-proxy-chtw2,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,49.0,0.1,0.1,0.000203,0.081667,0.002236,0.0,0.002035,0.0,0.0,0.0,0.0,8086438.092393,6593563.362942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12789120.0,0.0,15109057.306122,10444448.0,3.6e-05,0.0,1.0,0.0,0.0,0.002271,0.017716,,cluster-one,kube-proxy,kube-system,kube-proxy-chtw2,ip-192-168-38-48.ec2.internal,kube-proxy,daemonset,i-020fff1da8357b356
kube-proxy-hf45k,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.1,0.1,0.000251,0.1,0.001106,0.0,0.00251,0.0,0.0,0.0,0.0,135532034.638411,133939993.247255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17677858.133333,0.0,17673489.066667,17677858.133333,2.4e-05,0.0,1.0,0.0,0.0,0.00113,0.02405,,cluster-one,kube-proxy,kube-system,kube-proxy-hf45k,ip-192-168-38-173.ec2.internal,kube-proxy,daemonset,i-05e2ca5c74405b126
kube-proxy-thb7s,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.1,0.1,0.000229,0.1,0.000566,0.0,0.002288,0.0,0.0,0.0,0.0,42677902.17187,38480749.269487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13274692.266667,0.0,13271108.266667,13274692.266667,9e-06,0.0,1.0,0.0,0.0,0.000576,0.018548,,cluster-one,kube-proxy,kube-system,kube-proxy-thb7s,ip-192-168-98-93.ec2.internal,kube-proxy,daemonset,i-07669448a2765f8ec
kube-proxy-vfcw8,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.1,0.1,0.000217,0.1,0.000499,0.0,0.00217,0.0,0.0,0.0,0.0,367792936.35615,362721869.065761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20528605.866667,0.0,20527172.266667,20528605.866667,1.3e-05,0.0,1.0,0.0,0.0,0.000511,0.02709,,cluster-one,kube-proxy,kube-system,kube-proxy-vfcw8,ip-192-168-31-75.ec2.internal,kube-proxy,daemonset,i-01f906f4a51f54699
kube-proxy-vk2db,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.1,0.1,0.000229,0.1,0.001659,0.0,0.002295,0.0,0.0,0.0,0.0,67287435.375162,60934689.32709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14488337.066667,0.0,14489463.466667,14488337.066667,3e-05,0.0,1.0,0.0,0.0,0.001689,0.020017,,cluster-one,kube-proxy,kube-system,kube-proxy-vk2db,ip-192-168-36-153.ec2.internal,kube-proxy,daemonset,i-0fa94b0f04cbcc960
kubecost-cost-analyzer-f6554499b-6qspl,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.21,0.21,0.00313,0.21,0.003485,0.0,0.014903,0.0,0.0,0.0,0.0,4719801.873854,8409280.354981,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,233539891.2,115343360.0,187910212.266667,233539891.2,0.000484,0.0,1.629138,0.0,0.0,0.005693,0.211664,,cluster-one,,kubecost,kubecost-cost-analyzer-f6554499b-6qspl,ip-192-168-36-153.ec2.internal,kubecost-cost-analyzer,deployment,i-0fa94b0f04cbcc960
kubecost-eks-cost-analyzer-557ff9c85f-dpvf5,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.21,0.21,0.002844,0.21,0.001189,0.0,0.013541,0.0,0.0,0.0,0.0,4002316.536313,8035742.269203,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,167510016.0,115343360.0,113570679.466667,167510016.0,0.000118,0.0,0.984631,0.0,0.0,0.003033,0.101461,,cluster-one,,kubecost-eks,kubecost-eks-cost-analyzer-557ff9c85f-dpvf5,ip-192-168-98-93.ec2.internal,kubecost-eks-cost-analyzer,deployment,i-07669448a2765f8ec
kubecost-eks-kube-state-metrics-f6d56f59d-bsgnc,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.002028,0.0,0.002029,0.002028,2.2e-05,0.0,1.0,0.0,0.0,0.0,0.0,117696564.581583,6594834.241951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13317427.2,0.0,13317529.6,13317427.2,1.8e-05,0.0,1.0,0.0,0.0,4.1e-05,1.0,,cluster-one,kube-state-metrics,kubecost-eks,kubecost-eks-kube-state-metrics-f6d56f59d-bsgnc,ip-192-168-38-173.ec2.internal,kubecost-eks-kube-state-metrics,deployment,i-05e2ca5c74405b126
kubecost-eks-prometheus-server-dccbc55fd-dpzv9,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.023208,0.0,0.023093,0.023208,0.000116,0.0,1.0,0.0,0.0,0.0,0.0,25787987.772553,137274023.012177,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,288695637.333333,0.0,288977442.133333,288695637.333333,0.00018,0.0,1.0,0.0,0.0,0.00202,1.0,,cluster-one,,kubecost-eks,kubecost-eks-prometheus-server-dccbc55fd-dpzv9,ip-192-168-31-75.ec2.internal,kubecost-eks-prometheus-server,deployment,i-01f906f4a51f54699
kubecost-eks2-cost-analyzer-6f6b677ddb-2dvg5,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.21,0.21,0.002769,0.21,0.001189,0.0,0.013185,0.0,0.0,0.0,0.0,3584707.338658,6892430.312175,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,159636480.0,115343360.0,105396497.066667,159636480.0,0.000113,0.0,0.913763,0.0,0.0,0.003027,0.09122,,cluster-one,,kubecost-eks2,kubecost-eks2-cost-analyzer-6f6b677ddb-2dvg5,ip-192-168-98-93.ec2.internal,kubecost-eks2-cost-analyzer,deployment,i-07669448a2765f8ec
kubecost-eks2-kube-state-metrics-6bbb7bc8f8-js6pw,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.001943,0.0,0.001944,0.001943,1e-05,0.0,1.0,0.0,0.0,0.0,0.0,117912621.969346,6767941.785019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17133568.0,0.0,17133568.0,17133568.0,1.1e-05,0.0,1.0,0.0,0.0,2e-05,1.0,,cluster-one,kube-state-metrics,kubecost-eks2,kubecost-eks2-kube-state-metrics-6bbb7bc8f8-js6pw,ip-192-168-31-75.ec2.internal,kubecost-eks2-kube-state-metrics,deployment,i-01f906f4a51f54699
kubecost-eks2-prometheus-server-5cf5d89fdf-w6ncs,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.009512,0.0,0.009335,0.009512,4.7e-05,0.0,1.0,0.0,0.0,0.0,0.0,5746559.235299,136838822.036791,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,226835797.333333,0.0,227016226.133333,226835797.333333,0.000141,0.0,1.0,0.0,0.0,0.001913,1.0,,cluster-one,,kubecost-eks2,kubecost-eks2-prometheus-server-5cf5d89fdf-w6ncs,ip-192-168-31-75.ec2.internal,kubecost-eks2-prometheus-server,deployment,i-01f906f4a51f54699
kubecost-grafana-7d55ff845d-wnpjj,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.003437,0.0,0.00343,0.003437,5.7e-05,0.0,1.0,0.0,0.0,0.0,0.0,883190.463193,30995973.769042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120534835.2,0.0,120444177.066667,120534835.2,0.00025,0.0,1.0,0.0,0.0,0.000307,1.0,,cluster-one,,kubecost,kubecost-grafana-7d55ff845d-wnpjj,ip-192-168-36-153.ec2.internal,kubecost-grafana,deployment,i-0fa94b0f04cbcc960
kubecost-kube-state-metrics-59fd4555f4-qh4wp,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.001921,0.0,0.001922,0.001921,3.2e-05,0.0,1.0,0.0,0.0,0.0,0.0,117247670.933765,6710430.424428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12951552.0,0.0,12951552.0,12951552.0,2.7e-05,0.0,1.0,0.0,0.0,5.9e-05,1.0,,cluster-one,kube-state-metrics,kubecost,kubecost-kube-state-metrics-59fd4555f4-qh4wp,ip-192-168-93-104.ec2.internal,kubecost-kube-state-metrics,deployment,i-049e2073289546110
kubecost-prometheus-node-exporter-2q7kq,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.001413,0.0,0.001416,0.001413,8e-06,0.0,1.0,0.0,0.0,0.0,0.0,42661042.076107,38465703.483319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11874747.733333,0.0,11890210.133333,11874747.733333,8e-06,0.0,1.0,0.0,0.0,1.6e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-2q7kq,ip-192-168-98-93.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-07669448a2765f8ec
kubecost-prometheus-node-exporter-6lksp,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.001469,0.0,0.001565,0.001469,2.4e-05,0.0,1.0,0.0,0.0,0.0,0.0,67021111.393695,60621429.172915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12680874.666667,0.0,12683878.4,12680874.666667,2.6e-05,0.0,1.0,0.0,0.0,5.1e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-6lksp,ip-192-168-36-153.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-0fa94b0f04cbcc960
kubecost-prometheus-node-exporter-bpx5d,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.001399,0.0,0.001415,0.001399,7e-06,0.0,1.0,0.0,0.0,0.0,0.0,366130426.824138,361041319.010402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12527001.6,0.0,12494028.8,12527001.6,8e-06,0.0,1.0,0.0,0.0,1.5e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-bpx5d,ip-192-168-31-75.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-01f906f4a51f54699
kubecost-prometheus-node-exporter-d4rxn,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,14.0,0.001337,0.0,0.000305,0.000312,4e-06,0.0,1.0,0.0,0.0,0.0,0.0,1952002.738986,1562276.485091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13745220.266667,0.0,15244458.666667,3207218.062222,5e-06,0.0,1.0,0.0,0.0,9e-06,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-d4rxn,ip-192-168-68-116.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-030361cff17caf844
kubecost-prometheus-node-exporter-fs5xt,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.001613,0.0,0.001599,0.001613,2.7e-05,0.0,1.0,0.0,0.0,0.0,0.0,253205699.916273,245800424.467873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12742997.333333,0.0,12796177.066667,12742997.333333,2.6e-05,0.0,1.0,0.0,0.0,5.3e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-fs5xt,ip-192-168-93-104.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-049e2073289546110
kubecost-prometheus-node-exporter-glqfx,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,49.0,0.001054,0.0,0.001199,0.00086,2.4e-05,0.0,1.0,0.0,0.0,0.0,0.0,8088042.281906,6583866.086348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10916736.0,0.0,12520636.081633,8915334.4,3e-05,0.0,1.0,0.0,0.0,5.4e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-glqfx,ip-192-168-38-48.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-020fff1da8357b356
kubecost-prometheus-node-exporter-sdf2t,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.001566,0.0,0.001559,0.001566,1.7e-05,0.0,1.0,0.0,0.0,0.0,0.0,135687353.898998,134095617.816254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16003276.8,0.0,15977949.866667,16003276.8,2.2e-05,0.0,1.0,0.0,0.0,3.9e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-sdf2t,ip-192-168-38-173.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-05e2ca5c74405b126
kubecost-prometheus-server-8697c46bc-5lwb8,2022-12-01 11:00:00.000,2022-12-01 12:00:00.000,60.0,0.006752,0.0,0.00671,0.006752,0.000112,0.0,1.0,0.0,0.0,0.0,0.0,4984237.036886,137427186.623577,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,218971579.733333,0.0,218844910.933333,218971579.733333,0.000454,0.0,1.0,0.0,0.0,0.00229,1.0,,cluster-one,,kubecost,kubecost-prometheus-server-8697c46bc-5lwb8,ip-192-168-93-104.ec2.internal,kubecost-prometheus-server,deployment,i-049e2073289546110
__unmounted__,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3450055696.786886,3450055696.786886,0.000176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000176,0.0,,cluster-one,__unmounted__,__unmounted__,__unmounted__,,,,
app,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.000692,0.0,0.000693,0.000692,1.1e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4224557996.065574,4224557996.065574,0.000216,0.0,3119240.533333,0.0,3121220.266667,3119240.533333,6e-06,0.0,1.0,0.0,0.0,0.000234,1.0,,cluster-one,app,default,app,ip-192-168-93-104.ec2.internal,,,i-049e2073289546110
aws-load-balancer-controller-bfbb5f4b4-sv6vd,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.00041,0.0,0.000415,0.00041,2e-06,0.0,1.0,0.0,0.0,0.0,0.0,484101.22104,1605254.740896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29728768.0,0.0,29728768.0,29728768.0,1.8e-05,0.0,1.0,0.0,0.0,2.1e-05,1.0,,cluster-one,aws-load-balancer-controller,kube-system,aws-load-balancer-controller-bfbb5f4b4-sv6vd,ip-192-168-31-75.ec2.internal,aws-load-balancer-controller,deployment,i-01f906f4a51f54699
aws-load-balancer-controller-bfbb5f4b4-zb7zd,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.001289,0.0,0.001291,0.001289,7e-06,0.0,1.0,0.0,0.0,0.0,0.0,2725508.680564,5143973.543005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34520200.533333,0.0,34522316.8,34520200.533333,2.4e-05,0.0,1.0,0.0,0.0,3.2e-05,1.0,,cluster-one,aws-load-balancer-controller,kube-system,aws-load-balancer-controller-bfbb5f4b4-zb7zd,ip-192-168-98-93.ec2.internal,aws-load-balancer-controller,deployment,i-07669448a2765f8ec
aws-node-48dxg,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.025,0.025,0.002702,0.025,0.000125,0.0,0.108096,0.0,0.0,0.0,0.0,364971780.22823,453846361.614999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33404313.6,0.0,33398715.733333,33404313.6,2.1e-05,0.0,1.0,0.0,0.0,0.000145,0.235546,,cluster-one,aws-node,kube-system,aws-node-48dxg,ip-192-168-31-75.ec2.internal,aws-node,daemonset,i-01f906f4a51f54699
aws-node-685vw,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.025,0.025,0.002848,0.025,0.000684,0.0,0.113934,0.0,0.0,0.0,0.0,10038918.714001,8122904.648456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32316211.2,0.0,39973478.4,32316211.2,0.00011,0.0,1.0,0.0,0.0,0.000795,0.237039,,cluster-one,aws-node,kube-system,aws-node-685vw,ip-192-168-38-48.ec2.internal,aws-node,daemonset,i-020fff1da8357b356
aws-node-bpxrs,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.025,0.025,0.00266,0.025,0.000276,0.0,0.106397,0.0,0.0,0.0,0.0,135103109.298954,133363037.247101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42519176.533333,0.0,42517230.933333,42519176.533333,5.9e-05,0.0,1.0,0.0,0.0,0.000335,0.262912,,cluster-one,aws-node,kube-system,aws-node-bpxrs,ip-192-168-38-173.ec2.internal,aws-node,daemonset,i-05e2ca5c74405b126
aws-node-c4b4l,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.025,0.025,0.002784,0.025,0.000142,0.0,0.111351,0.0,0.0,0.0,0.0,39623277.679046,35165031.106908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37530999.466667,0.0,37531374.933333,37530999.466667,2.7e-05,0.0,1.0,0.0,0.0,0.000168,0.251573,,cluster-one,aws-node,kube-system,aws-node-c4b4l,ip-192-168-98-93.ec2.internal,aws-node,daemonset,i-07669448a2765f8ec
aws-node-jh8kp,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.025,0.025,0.002773,0.025,0.000415,0.0,0.110909,0.0,0.0,0.0,0.0,250470170.05767,242864699.440945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43718690.133333,0.0,43718109.866667,43718690.133333,9.1e-05,0.0,1.0,0.0,0.0,0.000505,0.270207,,cluster-one,aws-node,kube-system,aws-node-jh8kp,ip-192-168-93-104.ec2.internal,aws-node,daemonset,i-049e2073289546110
aws-node-zhgvj,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.025,0.025,0.002816,0.025,0.000415,0.0,0.112628,0.0,0.0,0.0,0.0,64982525.11407,58390767.645928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53571379.2,0.0,53568989.866667,53571379.2,0.000111,0.0,1.0,0.0,0.0,0.000526,0.299888,,cluster-one,aws-node,kube-system,aws-node-zhgvj,ip-192-168-36-153.ec2.internal,aws-node,daemonset,i-0fa94b0f04cbcc960
coredns-d5b9bfc4-4qwfc,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.1,0.1,0.00112,0.1,0.001659,0.0,0.0112,0.0,0.0,0.0,0.0,1594536.614095,822589.734954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73400320.0,73400320.0,20249531.733333,73400320.0,0.000152,0.0,0.275878,0.0,0.0,0.001811,0.033414,,cluster-one,coredns,kube-system,coredns-d5b9bfc4-4qwfc,ip-192-168-36-153.ec2.internal,coredns,deployment,i-0fa94b0f04cbcc960
coredns-d5b9bfc4-jzx6m,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.1,0.1,0.001139,0.1,0.001659,0.0,0.01139,0.0,0.0,0.0,0.0,1595464.958177,818526.628384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73400320.0,73400320.0,20353843.2,73400320.0,0.000152,0.0,0.277299,0.0,0.0,0.001811,0.033707,,cluster-one,coredns,kube-system,coredns-d5b9bfc4-jzx6m,ip-192-168-36-153.ec2.internal,coredns,deployment,i-0fa94b0f04cbcc960
ebs-csi-controller-649df4c499-4tbz4,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.001252,0.0,0.00125,0.001252,2.1e-05,0.0,1.0,0.0,0.0,0.0,0.0,678137.521835,1737074.766748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62996002.133333,0.0,62996275.2,62996002.133333,0.00013,0.0,1.0,0.0,0.0,0.000151,1.0,,cluster-one,,kube-system,ebs-csi-controller-649df4c499-4tbz4,ip-192-168-36-153.ec2.internal,ebs-csi-controller,deployment,i-0fa94b0f04cbcc960
ebs-csi-controller-649df4c499-c2s7k,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.003289,0.0,0.003288,0.003289,5.5e-05,0.0,1.0,0.0,0.0,0.0,0.0,3310485.826958,6054593.340462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86236979.2,0.0,86239914.666667,86236979.2,0.000179,0.0,1.0,0.0,0.0,0.000233,1.0,,cluster-one,,kube-system,ebs-csi-controller-649df4c499-c2s7k,ip-192-168-93-104.ec2.internal,ebs-csi-controller,deployment,i-049e2073289546110
ebs-csi-node-28d9s,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.000459,0.0,0.000459,0.000459,5e-06,0.0,1.0,0.0,0.0,0.0,0.0,169964.454993,163569.909649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28597930.666667,0.0,28597657.6,28597930.666667,3.9e-05,0.0,1.0,0.0,0.0,4.5e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-28d9s,ip-192-168-38-173.ec2.internal,ebs-csi-node,daemonset,i-05e2ca5c74405b126
ebs-csi-node-79l7n,2022-12-01 12:00:00.000,2022-12-01 13:00:00.000,60.0,0.00034,0.0,0.000335,0.00034,2e-06,0.0,1.0,0.0,0.0,0.0,0.0,167831.861301,166306.849217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22159155.2,0.0,22154444.8,22159155.2,1.6e-05,0.0,1.0,0.0,0.0,1.8e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-79l7n,ip-192-168-98-93.ec2.internal,ebs-csi-node,daemonset,i-07669448a2765f8ec
