name,window.start,window.end,minutes,cpuCores,cpuCoreRequestAverage,cpuCoreUsageAverage,cpuCoreHours,cpuCost,cpuCostAdjustment,cpuEfficiency,gpuCount,gpuHours,gpuCost,gpuCostAdjustment,networkTransferBytes,networkReceiveBytes,networkCost,networkCostAdjustment,loadBalancerCost,loadBalancerCostAdjustment,pvBytes,pvByteHours,pvCost,pvCostAdjustment,ramBytes,ramByteRequestAverage,ramByteUsageAverage,ramByteHours,ramCost,ramCostAdjustment,ramEfficiency,sharedCost,externalCost,totalCost,totalEfficiency,rawAllocationOnly,properties.cluster,properties.container,properties.namespace,properties.pod,properties.node,properties.controller,properties.controllerKind,properties.providerID
ebs-csi-controller-649df4c499-c2s7k,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.003139,0.0,0.003233,0.003139,5.2e-05,0.0,1.0,0.0,0.0,0.0,0.0,3314610.127234,6051961.281672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86291592.533333,0.0,86286404.266667,86291592.533333,0.000179,0.0,1.0,0.0,0.0,0.000231,1.0,,cluster-one,,kube-system,ebs-csi-controller-649df4c499-c2s7k,ip-192-168-93-104.ec2.internal,ebs-csi-controller,deployment,i-049e2073289546110
ebs-csi-node-28d9s,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.000419,0.0,0.00042,0.000419,5e-06,0.0,1.0,0.0,0.0,0.0,0.0,170286.901225,163683.889932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28413269.333333,0.0,28409651.2,28413269.333333,3.9e-05,0.0,1.0,0.0,0.0,4.3e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-28d9s,ip-192-168-38-173.ec2.internal,ebs-csi-node,daemonset,i-05e2ca5c74405b126
ebs-csi-node-79l7n,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.00035,0.0,0.000347,0.00035,2e-06,0.0,1.0,0.0,0.0,0.0,0.0,166906.724807,166861.903138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22162295.466667,0.0,22161476.266667,22162295.466667,1.6e-05,0.0,1.0,0.0,0.0,1.8e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-79l7n,ip-192-168-98-93.ec2.internal,ebs-csi-node,daemonset,i-07669448a2765f8ec
ebs-csi-node-cj84q,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.000359,0.0,0.000365,0.000359,6e-06,0.0,1.0,0.0,0.0,0.0,0.0,166045.637532,167867.235244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31929412.266667,0.0,31925179.733333,31929412.266667,6.6e-05,0.0,1.0,0.0,0.0,7.2e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-cj84q,ip-192-168-93-104.ec2.internal,ebs-csi-node,daemonset,i-049e2073289546110
ebs-csi-node-ggdfj,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.000331,0.0,0.000331,0.000331,5e-06,0.0,1.0,0.0,0.0,0.0,0.0,166939.607447,166799.532746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22895581.866667,0.0,22895684.266667,22895581.866667,4.7e-05,0.0,1.0,0.0,0.0,5.3e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-ggdfj,ip-192-168-36-153.ec2.internal,ebs-csi-node,daemonset,i-0fa94b0f04cbcc960
ebs-csi-node-hs4md,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.000413,0.0,0.000414,0.000413,5e-06,0.0,1.0,0.0,0.0,0.0,0.0,170685.525497,163277.151241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25647069.866667,0.0,25642393.6,25647069.866667,4.1e-05,0.0,1.0,0.0,0.0,4.7e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-hs4md,ip-192-168-84-15.ec2.internal,ebs-csi-node,daemonset,i-0e6b396413e5bcd57
ebs-csi-node-qtqbg,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.000375,0.0,0.000375,0.000375,2e-06,0.0,1.0,0.0,0.0,0.0,0.0,165561.620739,168660.840006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30543086.933333,0.0,30547558.4,30543086.933333,1.9e-05,0.0,1.0,0.0,0.0,2.1e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-qtqbg,ip-192-168-31-75.ec2.internal,ebs-csi-node,daemonset,i-01f906f4a51f54699
eks-sample-linux-deployment1-7899f64c5f-hck7c,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3555328.0,0.0,3555328.0,3555328.0,7e-06,0.0,1.0,0.0,0.0,7e-06,1.0,,cluster-one,nginx,eks-sample-app1,eks-sample-linux-deployment1-7899f64c5f-hck7c,ip-192-168-36-153.ec2.internal,eks-sample-linux-deployment1,deployment,i-0fa94b0f04cbcc960
eks-sample-linux-deployment1-7899f64c5f-nfflg,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411968.0,0.0,3411968.0,3411968.0,7e-06,0.0,1.0,0.0,0.0,7e-06,1.0,,cluster-one,nginx,eks-sample-app1,eks-sample-linux-deployment1-7899f64c5f-nfflg,ip-192-168-93-104.ec2.internal,eks-sample-linux-deployment1,deployment,i-049e2073289546110
eks-sample-linux-deployment1-7899f64c5f-td7k7,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444736.0,0.0,3444736.0,3444736.0,7e-06,0.0,1.0,0.0,0.0,7e-06,1.0,,cluster-one,nginx,eks-sample-app1,eks-sample-linux-deployment1-7899f64c5f-td7k7,ip-192-168-93-104.ec2.internal,eks-sample-linux-deployment1,deployment,i-049e2073289546110
kube-proxy-5v8bx,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.1,0.1,0.00025,0.1,0.001291,0.0,0.002497,0.0,0.0,0.0,0.0,10075471.871178,8081971.05585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16592520.533333,0.0,16592691.2,16592520.533333,2.7e-05,0.0,1.0,0.0,0.0,0.001318,0.022739,,cluster-one,kube-proxy,kube-system,kube-proxy-5v8bx,ip-192-168-84-15.ec2.internal,kube-proxy,daemonset,i-0e6b396413e5bcd57
kube-proxy-8mwg9,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.1,0.1,0.000232,0.1,0.001659,0.0,0.002323,0.0,0.0,0.0,0.0,250081602.84555,242486566.151721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18890035.2,0.0,18889728.0,18890035.2,3.9e-05,0.0,1.0,0.0,0.0,0.001699,0.025305,,cluster-one,kube-proxy,kube-system,kube-proxy-8mwg9,ip-192-168-93-104.ec2.internal,kube-proxy,daemonset,i-049e2073289546110
kube-proxy-hf45k,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.1,0.1,0.000224,0.1,0.001095,0.0,0.002235,0.0,0.0,0.0,0.0,134698927.606145,132977693.541497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16842137.6,0.0,16842683.733333,16842137.6,2.3e-05,0.0,1.0,0.0,0.0,0.001118,0.022774,,cluster-one,kube-proxy,kube-system,kube-proxy-hf45k,ip-192-168-38-173.ec2.internal,kube-proxy,daemonset,i-05e2ca5c74405b126
kube-proxy-thb7s,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.1,0.1,0.000219,0.1,0.000566,0.0,0.002189,0.0,0.0,0.0,0.0,39642988.712239,35264519.913437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13298688.0,0.0,13298483.2,13298688.0,9e-06,0.0,1.0,0.0,0.0,0.000576,0.018479,,cluster-one,kube-proxy,kube-system,kube-proxy-thb7s,ip-192-168-98-93.ec2.internal,kube-proxy,daemonset,i-07669448a2765f8ec
kube-proxy-vfcw8,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.1,0.1,0.00021,0.1,0.000499,0.0,0.002096,0.0,0.0,0.0,0.0,363638644.320484,358394811.448773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20462182.4,0.0,20462796.8,20462182.4,1.3e-05,0.0,1.0,0.0,0.0,0.000511,0.02694,,cluster-one,kube-proxy,kube-system,kube-proxy-vfcw8,ip-192-168-31-75.ec2.internal,kube-proxy,daemonset,i-01f906f4a51f54699
kube-proxy-vk2db,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.1,0.1,0.000228,0.1,0.001659,0.0,0.002279,0.0,0.0,0.0,0.0,64314846.862472,57833434.847632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14703001.6,0.0,14701772.8,14703001.6,3e-05,0.0,1.0,0.0,0.0,0.00169,0.020259,,cluster-one,kube-proxy,kube-system,kube-proxy-vk2db,ip-192-168-36-153.ec2.internal,kube-proxy,daemonset,i-0fa94b0f04cbcc960
kubecost-cost-analyzer-f6554499b-6qspl,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.21,0.21,0.003067,0.21,0.003485,0.0,0.014603,0.0,0.0,0.0,0.0,4613888.700281,5492461.874822,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,238822502.4,115343360.0,193162444.8,238822502.4,0.000495,0.0,1.674673,0.0,0.0,0.005704,0.22096,,cluster-one,,kubecost,kubecost-cost-analyzer-f6554499b-6qspl,ip-192-168-36-153.ec2.internal,kubecost-cost-analyzer,deployment,i-0fa94b0f04cbcc960
kubecost-eks-cost-analyzer-557ff9c85f-dpvf5,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.21,0.21,0.002855,0.21,0.001189,0.0,0.013596,0.0,0.0,0.0,0.0,3947697.589861,6345396.860551,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,171264273.066667,115343360.0,117323434.666667,171264273.066667,0.000121,0.0,1.017167,0.0,0.0,0.003035,0.106305,,cluster-one,,kubecost-eks,kubecost-eks-cost-analyzer-557ff9c85f-dpvf5,ip-192-168-98-93.ec2.internal,kubecost-eks-cost-analyzer,deployment,i-07669448a2765f8ec
kubecost-eks-kube-state-metrics-f6d56f59d-bsgnc,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.001827,0.0,0.001827,0.001827,2e-05,0.0,1.0,0.0,0.0,0.0,0.0,117474791.232527,6118448.098403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13205504.0,0.0,13206459.733333,13205504.0,1.8e-05,0.0,1.0,0.0,0.0,3.8e-05,1.0,,cluster-one,kube-state-metrics,kubecost-eks,kubecost-eks-kube-state-metrics-f6d56f59d-bsgnc,ip-192-168-38-173.ec2.internal,kubecost-eks-kube-state-metrics,deployment,i-05e2ca5c74405b126
kubecost-eks-prometheus-server-dccbc55fd-dpzv9,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.022754,0.0,0.022974,0.022754,0.000113,0.0,1.0,0.0,0.0,0.0,0.0,25744357.275723,136487325.907692,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,287215957.333333,0.0,286904456.533333,287215957.333333,0.000179,0.0,1.0,0.0,0.0,0.002017,1.0,,cluster-one,,kubecost-eks,kubecost-eks-prometheus-server-dccbc55fd-dpzv9,ip-192-168-31-75.ec2.internal,kubecost-eks-prometheus-server,deployment,i-01f906f4a51f54699
kubecost-eks2-cost-analyzer-6f6b677ddb-2dvg5,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.21,0.21,0.002852,0.21,0.001189,0.0,0.013581,0.0,0.0,0.0,0.0,3598499.154734,6084240.247322,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,163481770.666667,115343360.0,109192123.733333,163481770.666667,0.000116,0.0,0.94667,0.0,0.0,0.00303,0.096209,,cluster-one,,kubecost-eks2,kubecost-eks2-cost-analyzer-6f6b677ddb-2dvg5,ip-192-168-98-93.ec2.internal,kubecost-eks2-cost-analyzer,deployment,i-07669448a2765f8ec
kubecost-eks2-kube-state-metrics-6bbb7bc8f8-js6pw,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.001902,0.0,0.001903,0.001902,9e-06,0.0,1.0,0.0,0.0,0.0,0.0,116508377.92262,6330312.797945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17211392.0,0.0,17211392.0,17211392.0,1.1e-05,0.0,1.0,0.0,0.0,2e-05,1.0,,cluster-one,kube-state-metrics,kubecost-eks2,kubecost-eks2-kube-state-metrics-6bbb7bc8f8-js6pw,ip-192-168-31-75.ec2.internal,kubecost-eks2-kube-state-metrics,deployment,i-01f906f4a51f54699
kubecost-eks2-prometheus-server-5cf5d89fdf-w6ncs,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.009592,0.0,0.009904,0.009592,4.8e-05,0.0,1.0,0.0,0.0,0.0,0.0,5800501.069058,136228801.951169,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,219520273.066667,0.0,219520955.733333,219520273.066667,0.000137,0.0,1.0,0.0,0.0,0.001909,1.0,,cluster-one,,kubecost-eks2,kubecost-eks2-prometheus-server-5cf5d89fdf-w6ncs,ip-192-168-31-75.ec2.internal,kubecost-eks2-prometheus-server,deployment,i-01f906f4a51f54699
kubecost-grafana-7d55ff845d-wnpjj,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.003465,0.0,0.003464,0.003465,5.8e-05,0.0,1.0,0.0,0.0,0.0,0.0,880617.049697,31071159.765292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120727483.733333,0.0,120738065.066667,120727483.733333,0.00025,0.0,1.0,0.0,0.0,0.000308,1.0,,cluster-one,,kubecost,kubecost-grafana-7d55ff845d-wnpjj,ip-192-168-36-153.ec2.internal,kubecost-grafana,deployment,i-0fa94b0f04cbcc960
kubecost-kube-state-metrics-59fd4555f4-qh4wp,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.001876,0.0,0.001897,0.001876,3.1e-05,0.0,1.0,0.0,0.0,0.0,0.0,117245565.58707,6237727.091499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12951552.0,0.0,12951552.0,12951552.0,2.7e-05,0.0,1.0,0.0,0.0,5.8e-05,1.0,,cluster-one,kube-state-metrics,kubecost,kubecost-kube-state-metrics-59fd4555f4-qh4wp,ip-192-168-93-104.ec2.internal,kubecost-kube-state-metrics,deployment,i-049e2073289546110
kubecost-prometheus-node-exporter-2q7kq,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.001399,0.0,0.001404,0.001399,8e-06,0.0,1.0,0.0,0.0,0.0,0.0,39690568.814657,35307182.574898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11830886.4,0.0,11842082.133333,11830886.4,8e-06,0.0,1.0,0.0,0.0,1.6e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-2q7kq,ip-192-168-98-93.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-07669448a2765f8ec
kubecost-prometheus-node-exporter-6lksp,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.001499,0.0,0.001578,0.001499,2.5e-05,0.0,1.0,0.0,0.0,0.0,0.0,63792968.46167,57338938.677024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12752725.333333,0.0,12782933.333333,12752725.333333,2.6e-05,0.0,1.0,0.0,0.0,5.1e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-6lksp,ip-192-168-36-153.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-0fa94b0f04cbcc960
kubecost-prometheus-node-exporter-bpx5d,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.001415,0.0,0.001433,0.001415,7e-06,0.0,1.0,0.0,0.0,0.0,0.0,364886203.44683,359643880.542649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12689646.933333,0.0,12731050.666667,12689646.933333,8e-06,0.0,1.0,0.0,0.0,1.5e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-bpx5d,ip-192-168-31-75.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-01f906f4a51f54699
kubecost-prometheus-node-exporter-fs5xt,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.001544,0.0,0.001568,0.001544,2.6e-05,0.0,1.0,0.0,0.0,0.0,0.0,250309549.957137,242718202.775448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12934007.466667,0.0,12938308.266667,12934007.466667,2.7e-05,0.0,1.0,0.0,0.0,5.2e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-fs5xt,ip-192-168-93-104.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-049e2073289546110
kubecost-prometheus-node-exporter-lwb4l,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.001308,0.0,0.001324,0.001308,1.7e-05,0.0,1.0,0.0,0.0,0.0,0.0,10070716.642106,8083189.090844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14251793.066667,0.0,14278792.533333,14251793.066667,2.3e-05,0.0,1.0,0.0,0.0,4e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-lwb4l,ip-192-168-84-15.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-0e6b396413e5bcd57
kubecost-prometheus-node-exporter-sdf2t,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.001438,0.0,0.001456,0.001438,1.6e-05,0.0,1.0,0.0,0.0,0.0,0.0,134760843.079426,133026909.386759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14827929.6,0.0,14845064.533333,14827929.6,2e-05,0.0,1.0,0.0,0.0,3.6e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-sdf2t,ip-192-168-38-173.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-05e2ca5c74405b126
kubecost-prometheus-server-8697c46bc-5lwb8,2022-11-30 04:00:00.000,2022-11-30 05:00:00.000,60.0,0.006389,0.0,0.006216,0.006389,0.000106,0.0,1.0,0.0,0.0,0.0,0.0,4666342.526682,136200708.472553,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,217565934.933333,0.0,217496302.933333,217565934.933333,0.000451,0.0,1.0,0.0,0.0,0.002281,1.0,,cluster-one,,kubecost,kubecost-prometheus-server-8697c46bc-5lwb8,ip-192-168-93-104.ec2.internal,kubecost-prometheus-server,deployment,i-049e2073289546110
__unmounted__,2022-11-30 05:00:00.000,2022-11-30 06:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3450055696.786886,3450055696.786886,0.000176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000176,0.0,,cluster-one,__unmounted__,__unmounted__,__unmounted__,,,,
app,2022-11-30 05:00:00.000,2022-11-30 06:00:00.000,60.0,0.000682,0.0,0.000687,0.000682,1.1e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4224557996.065574,4224557996.065574,0.000216,0.0,3172249.6,0.0,3172078.933333,3172249.6,7e-06,0.0,1.0,0.0,0.0,0.000233,1.0,,cluster-one,app,default,app,ip-192-168-93-104.ec2.internal,,,i-049e2073289546110
aws-load-balancer-controller-bfbb5f4b4-sv6vd,2022-11-30 05:00:00.000,2022-11-30 06:00:00.000,60.0,0.000403,0.0,0.000403,0.000403,2e-06,0.0,1.0,0.0,0.0,0.0,0.0,481253.195249,1599019.074523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29626368.0,0.0,29626368.0,29626368.0,1.8e-05,0.0,1.0,0.0,0.0,2e-05,1.0,,cluster-one,aws-load-balancer-controller,kube-system,aws-load-balancer-controller-bfbb5f4b4-sv6vd,ip-192-168-31-75.ec2.internal,aws-load-balancer-controller,deployment,i-01f906f4a51f54699
aws-load-balancer-controller-bfbb5f4b4-zb7zd,2022-11-30 05:00:00.000,2022-11-30 06:00:00.000,60.0,0.001278,0.0,0.001283,0.001278,7e-06,0.0,1.0,0.0,0.0,0.0,0.0,2709792.197259,5120615.178915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34527505.066667,0.0,34527300.266667,34527505.066667,2.4e-05,0.0,1.0,0.0,0.0,3.2e-05,1.0,,cluster-one,aws-load-balancer-controller,kube-system,aws-load-balancer-controller-bfbb5f4b4-zb7zd,ip-192-168-98-93.ec2.internal,aws-load-balancer-controller,deployment,i-07669448a2765f8ec
aws-node-48dxg,2022-11-30 05:00:00.000,2022-11-30 06:00:00.000,60.0,0.025,0.025,0.002663,0.025,0.000125,0.0,0.106533,0.0,0.0,0.0,0.0,364436262.263061,359162552.547902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33465412.266667,0.0,33465685.333333,33465412.266667,2.1e-05,0.0,1.0,0.0,0.0,0.000145,0.234406,,cluster-one,aws-node,kube-system,aws-node-48dxg,ip-192-168-31-75.ec2.internal,aws-node,daemonset,i-01f906f4a51f54699
aws-node-5kbmp,2022-11-30 05:00:00.000,2022-11-30 06:00:00.000,60.0,0.025,0.025,0.002724,0.025,0.000323,0.0,0.108963,0.0,0.0,0.0,0.0,10071966.96757,8120632.084168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41052876.8,0.0,41046357.333333,41052876.8,6.6e-05,0.0,1.0,0.0,0.0,0.000389,0.260546,,cluster-one,aws-node,kube-system,aws-node-5kbmp,ip-192-168-84-15.ec2.internal,aws-node,daemonset,i-0e6b396413e5bcd57
aws-node-bpxrs,2022-11-30 05:00:00.000,2022-11-30 06:00:00.000,60.0,0.025,0.025,0.002412,0.025,0.000274,0.0,0.09647,0.0,0.0,0.0,0.0,135182174.458419,227592958.266942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41801557.333333,0.0,41814357.333333,41801557.333333,5.7e-05,0.0,1.0,0.0,0.0,0.000331,0.252456,,cluster-one,aws-node,kube-system,aws-node-bpxrs,ip-192-168-38-173.ec2.internal,aws-node,daemonset,i-05e2ca5c74405b126
aws-node-c4b4l,2022-11-30 05:00:00.000,2022-11-30 06:00:00.000,60.0,0.025,0.025,0.002737,0.025,0.000142,0.0,0.109464,0.0,0.0,0.0,0.0,40842670.448858,36519614.994734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37533184.0,0.0,37532740.266667,37533184.0,2.7e-05,0.0,1.0,0.0,0.0,0.000168,0.249991,,cluster-one,aws-node,kube-system,aws-node-c4b4l,ip-192-168-98-93.ec2.internal,aws-node,daemonset,i-07669448a2765f8ec
aws-node-jh8kp,2022-11-30 05:00:00.000,2022-11-30 06:00:00.000,60.0,0.025,0.025,0.002738,0.025,0.000415,0.0,0.109524,0.0,0.0,0.0,0.0,250160407.688679,242642421.393461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43458867.2,0.0,43462314.666667,43458867.2,9e-05,0.0,1.0,0.0,0.0,0.000505,0.268291,,cluster-one,aws-node,kube-system,aws-node-jh8kp,ip-192-168-93-104.ec2.internal,aws-node,daemonset,i-049e2073289546110
aws-node-zhgvj,2022-11-30 05:00:00.000,2022-11-30 06:00:00.000,60.0,0.025,0.025,0.002812,0.025,0.000415,0.0,0.112461,0.0,0.0,0.0,0.0,66492225.615934,60093349.404734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53566668.8,0.0,53566395.733333,53566668.8,0.000111,0.0,1.0,0.0,0.0,0.000526,0.299743,,cluster-one,aws-node,kube-system,aws-node-zhgvj,ip-192-168-36-153.ec2.internal,aws-node,daemonset,i-0fa94b0f04cbcc960
coredns-d5b9bfc4-4qwfc,2022-11-30 05:00:00.000,2022-11-30 06:00:00.000,60.0,0.1,0.1,0.001138,0.1,0.001659,0.0,0.011377,0.0,0.0,0.0,0.0,1577520.469575,804773.136618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73400320.0,73400320.0,20340326.4,73400320.0,0.000152,0.0,0.277115,0.0,0.0,0.001811,0.03368,,cluster-one,coredns,kube-system,coredns-d5b9bfc4-4qwfc,ip-192-168-36-153.ec2.internal,coredns,deployment,i-0fa94b0f04cbcc960
coredns-d5b9bfc4-jzx6m,2022-11-30 05:00:00.000,2022-11-30 06:00:00.000,60.0,0.1,0.1,0.001143,0.1,0.001659,0.0,0.011429,0.0,0.0,0.0,0.0,1586997.512504,803217.771346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73400320.0,73400320.0,20678382.933333,73400320.0,0.000152,0.0,0.281721,0.0,0.0,0.001811,0.034114,,cluster-one,coredns,kube-system,coredns-d5b9bfc4-jzx6m,ip-192-168-36-153.ec2.internal,coredns,deployment,i-0fa94b0f04cbcc960
ebs-csi-controller-649df4c499-4tbz4,2022-11-30 05:00:00.000,2022-11-30 06:00:00.000,60.0,0.001245,0.0,0.001253,0.001245,2.1e-05,0.0,1.0,0.0,0.0,0.0,0.0,686346.641877,1744172.649178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62923366.4,0.0,62917495.466667,62923366.4,0.00013,0.0,1.0,0.0,0.0,0.000151,1.0,,cluster-one,,kube-system,ebs-csi-controller-649df4c499-4tbz4,ip-192-168-36-153.ec2.internal,ebs-csi-controller,deployment,i-0fa94b0f04cbcc960
ebs-csi-controller-649df4c499-c2s7k,2022-11-30 05:00:00.000,2022-11-30 06:00:00.000,60.0,0.003194,0.0,0.003213,0.003194,5.3e-05,0.0,1.0,0.0,0.0,0.0,0.0,3304427.728415,6055791.325395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86102016.0,0.0,86104678.4,86102016.0,0.000178,0.0,1.0,0.0,0.0,0.000231,1.0,,cluster-one,,kube-system,ebs-csi-controller-649df4c499-c2s7k,ip-192-168-93-104.ec2.internal,ebs-csi-controller,deployment,i-049e2073289546110
ebs-csi-node-28d9s,2022-11-30 05:00:00.000,2022-11-30 06:00:00.000,60.0,0.000418,0.0,0.000417,0.000418,5e-06,0.0,1.0,0.0,0.0,0.0,0.0,170616.316352,163605.272533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28493380.266667,0.0,28493619.2,28493380.266667,3.9e-05,0.0,1.0,0.0,0.0,4.4e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-28d9s,ip-192-168-38-173.ec2.internal,ebs-csi-node,daemonset,i-05e2ca5c74405b126
