name,window.start,window.end,minutes,cpuCores,cpuCoreRequestAverage,cpuCoreUsageAverage,cpuCoreHours,cpuCost,cpuCostAdjustment,cpuEfficiency,gpuCount,gpuHours,gpuCost,gpuCostAdjustment,networkTransferBytes,networkReceiveBytes,networkCost,networkCostAdjustment,loadBalancerCost,loadBalancerCostAdjustment,pvBytes,pvByteHours,pvCost,pvCostAdjustment,ramBytes,ramByteRequestAverage,ramByteUsageAverage,ramByteHours,ramCost,ramCostAdjustment,ramEfficiency,sharedCost,externalCost,totalCost,totalEfficiency,rawAllocationOnly,properties.cluster,properties.container,properties.namespace,properties.pod,properties.node,properties.controller,properties.controllerKind,properties.providerID
kubecost-prometheus-node-exporter-6lksp,2022-12-02 03:00:00.000,2022-12-02 04:00:00.000,60.0,0.001567,0.0,0.001603,0.001567,2.6e-05,0.0,1.0,0.0,0.0,0.0,0.0,64698110.667705,58211385.774682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12463957.333333,0.0,12458393.6,12463957.333333,2.6e-05,0.0,1.0,0.0,0.0,5.2e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-6lksp,ip-192-168-36-153.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-0fa94b0f04cbcc960
kubecost-prometheus-node-exporter-bpx5d,2022-12-02 03:00:00.000,2022-12-02 04:00:00.000,60.0,0.00142,0.0,0.001421,0.00142,7e-06,0.0,1.0,0.0,0.0,0.0,0.0,364010997.262271,358717945.274183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12418696.533333,0.0,12412313.6,12418696.533333,8e-06,0.0,1.0,0.0,0.0,1.5e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-bpx5d,ip-192-168-31-75.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-01f906f4a51f54699
kubecost-prometheus-node-exporter-fs5xt,2022-12-02 03:00:00.000,2022-12-02 04:00:00.000,60.0,0.001639,0.0,0.001612,0.001639,2.7e-05,0.0,1.0,0.0,0.0,0.0,0.0,251556588.779705,243926544.367625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12556868.266667,0.0,12556561.066667,12556868.266667,2.6e-05,0.0,1.0,0.0,0.0,5.3e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-fs5xt,ip-192-168-93-104.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-049e2073289546110
kubecost-prometheus-server-8697c46bc-5lwb8,2022-12-02 03:00:00.000,2022-12-02 04:00:00.000,60.0,0.006617,0.0,0.006616,0.006617,0.00011,0.0,1.0,0.0,0.0,0.0,0.0,4953685.159769,136350127.846511,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,215604667.733333,0.0,215623543.466667,215604667.733333,0.000447,0.0,1.0,0.0,0.0,0.002281,1.0,,cluster-one,,kubecost,kubecost-prometheus-server-8697c46bc-5lwb8,ip-192-168-93-104.ec2.internal,kubecost-prometheus-server,deployment,i-049e2073289546110
__unmounted__,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3450055696.786886,3450055696.786886,0.000176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000176,0.0,,cluster-one,__unmounted__,__unmounted__,__unmounted__,,,,
app,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.000693,0.0,0.000692,0.000693,1.1e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4224557996.065574,4224557996.065574,0.000216,0.0,3182421.333333,0.0,3181158.4,3182421.333333,7e-06,0.0,1.0,0.0,0.0,0.000234,1.0,,cluster-one,app,default,app,ip-192-168-93-104.ec2.internal,,,i-049e2073289546110
aws-load-balancer-controller-bfbb5f4b4-sv6vd,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.000402,0.0,0.000401,0.000402,2e-06,0.0,1.0,0.0,0.0,0.0,0.0,477315.524149,1578945.16146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29790208.0,0.0,29790208.0,29790208.0,1.9e-05,0.0,1.0,0.0,0.0,2.1e-05,1.0,,cluster-one,aws-load-balancer-controller,kube-system,aws-load-balancer-controller-bfbb5f4b4-sv6vd,ip-192-168-31-75.ec2.internal,aws-load-balancer-controller,deployment,i-01f906f4a51f54699
aws-load-balancer-controller-bfbb5f4b4-zb7zd,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.001274,0.0,0.001277,0.001274,7e-06,0.0,1.0,0.0,0.0,0.0,0.0,2718427.389329,5112048.651562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34544298.666667,0.0,34541021.866667,34544298.666667,2.4e-05,0.0,1.0,0.0,0.0,3.2e-05,1.0,,cluster-one,aws-load-balancer-controller,kube-system,aws-load-balancer-controller-bfbb5f4b4-zb7zd,ip-192-168-98-93.ec2.internal,aws-load-balancer-controller,deployment,i-07669448a2765f8ec
aws-node-48dxg,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.025,0.025,0.002674,0.025,0.000125,0.0,0.106955,0.0,0.0,0.0,0.0,363617133.918154,358319198.360798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33528593.066667,0.0,33528217.6,33528593.066667,2.1e-05,0.0,1.0,0.0,0.0,0.000146,0.234975,,cluster-one,aws-node,kube-system,aws-node-48dxg,ip-192-168-31-75.ec2.internal,aws-node,daemonset,i-01f906f4a51f54699
aws-node-c4b4l,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.025,0.025,0.002728,0.025,0.000142,0.0,0.109111,0.0,0.0,0.0,0.0,39216865.78541,34869858.772857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37367808.0,0.0,37367261.866667,37367808.0,2.6e-05,0.0,1.0,0.0,0.0,0.000168,0.249172,,cluster-one,aws-node,kube-system,aws-node-c4b4l,ip-192-168-98-93.ec2.internal,aws-node,daemonset,i-07669448a2765f8ec
aws-node-jh8kp,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.025,0.025,0.002781,0.025,0.000415,0.0,0.111245,0.0,0.0,0.0,0.0,251495588.807508,243864782.368519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43643187.2,0.0,43643289.6,43643187.2,9e-05,0.0,1.0,0.0,0.0,0.000505,0.270257,,cluster-one,aws-node,kube-system,aws-node-jh8kp,ip-192-168-93-104.ec2.internal,aws-node,daemonset,i-049e2073289546110
aws-node-tk87w,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.025,0.025,0.002687,0.025,0.000434,0.0,0.107487,0.0,0.0,0.0,0.0,135282197.210662,133552981.933599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41570918.4,0.0,41574058.666667,41570918.4,9e-05,0.0,1.0,0.0,0.0,0.000524,0.260883,,cluster-one,aws-node,kube-system,aws-node-tk87w,ip-192-168-19-143.ec2.internal,aws-node,daemonset,i-06646d0cbbbc345e8
aws-node-vdhkx,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.025,0.025,0.002697,0.025,0.000464,0.0,0.107898,0.0,0.0,0.0,0.0,9934356.620106,8181548.780426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40081237.333333,0.0,40088507.733333,40081237.333333,9.3e-05,0.0,1.0,0.0,0.0,0.000556,0.256669,,cluster-one,aws-node,kube-system,aws-node-vdhkx,ip-192-168-224-223.ec2.internal,aws-node,daemonset,i-0dd2708e1b331ea0b
aws-node-zhgvj,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.025,0.025,0.002805,0.025,0.000415,0.0,0.112217,0.0,0.0,0.0,0.0,63609988.914807,57147441.564712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53552162.133333,0.0,53547827.2,53552162.133333,0.000111,0.0,1.0,0.0,0.0,0.000526,0.29951,,cluster-one,aws-node,kube-system,aws-node-zhgvj,ip-192-168-36-153.ec2.internal,aws-node,daemonset,i-0fa94b0f04cbcc960
coredns-d5b9bfc4-4qwfc,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.1,0.1,0.001119,0.1,0.001659,0.0,0.011189,0.0,0.0,0.0,0.0,1504838.314465,761462.604135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73400320.0,73400320.0,20103509.333333,73400320.0,0.000152,0.0,0.273889,0.0,0.0,0.001811,0.033237,,cluster-one,coredns,kube-system,coredns-d5b9bfc4-4qwfc,ip-192-168-36-153.ec2.internal,coredns,deployment,i-0fa94b0f04cbcc960
coredns-d5b9bfc4-jzx6m,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.1,0.1,0.001113,0.1,0.001659,0.0,0.011125,0.0,0.0,0.0,0.0,1510686.21813,760402.657036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73400320.0,73400320.0,20667733.333333,73400320.0,0.000152,0.0,0.281576,0.0,0.0,0.001811,0.033824,,cluster-one,coredns,kube-system,coredns-d5b9bfc4-jzx6m,ip-192-168-36-153.ec2.internal,coredns,deployment,i-0fa94b0f04cbcc960
ebs-csi-controller-649df4c499-4tbz4,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.001253,0.0,0.001253,0.001253,2.1e-05,0.0,1.0,0.0,0.0,0.0,0.0,681237.794198,1737554.554815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63020032.0,0.0,63019349.333333,63020032.0,0.000131,0.0,1.0,0.0,0.0,0.000151,1.0,,cluster-one,,kube-system,ebs-csi-controller-649df4c499-4tbz4,ip-192-168-36-153.ec2.internal,ebs-csi-controller,deployment,i-0fa94b0f04cbcc960
ebs-csi-controller-649df4c499-c2s7k,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.003269,0.0,0.003263,0.003269,5.4e-05,0.0,1.0,0.0,0.0,0.0,0.0,3311741.413356,6070053.892001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86433792.0,0.0,86433382.4,86433792.0,0.000179,0.0,1.0,0.0,0.0,0.000233,1.0,,cluster-one,,kube-system,ebs-csi-controller-649df4c499-c2s7k,ip-192-168-93-104.ec2.internal,ebs-csi-controller,deployment,i-049e2073289546110
ebs-csi-node-79l7n,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.000342,0.0,0.000342,0.000342,2e-06,0.0,1.0,0.0,0.0,0.0,0.0,167156.577243,166888.131028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22216226.133333,0.0,22218888.533333,22216226.133333,1.6e-05,0.0,1.0,0.0,0.0,1.8e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-79l7n,ip-192-168-98-93.ec2.internal,ebs-csi-node,daemonset,i-07669448a2765f8ec
ebs-csi-node-bq96z,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.00045,0.0,0.000448,0.00045,8e-06,0.0,1.0,0.0,0.0,0.0,0.0,169851.737836,163665.810292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28235059.2,0.0,28234956.8,28235059.2,6.1e-05,0.0,1.0,0.0,0.0,6.9e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-bq96z,ip-192-168-19-143.ec2.internal,ebs-csi-node,daemonset,i-06646d0cbbbc345e8
ebs-csi-node-cj84q,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.000376,0.0,0.000377,0.000376,6e-06,0.0,1.0,0.0,0.0,0.0,0.0,166245.920005,168300.055311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31617365.333333,0.0,31620096.0,31617365.333333,6.5e-05,0.0,1.0,0.0,0.0,7.2e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-cj84q,ip-192-168-93-104.ec2.internal,ebs-csi-node,daemonset,i-049e2073289546110
ebs-csi-node-ggdfj,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.000341,0.0,0.000344,0.000341,6e-06,0.0,1.0,0.0,0.0,0.0,0.0,166713.962726,166824.118724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22890018.133333,0.0,22890222.933333,22890018.133333,4.7e-05,0.0,1.0,0.0,0.0,5.3e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-ggdfj,ip-192-168-36-153.ec2.internal,ebs-csi-node,daemonset,i-0fa94b0f04cbcc960
ebs-csi-node-qtqbg,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.00037,0.0,0.000369,0.00037,2e-06,0.0,1.0,0.0,0.0,0.0,0.0,163630.233316,170409.076992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30288930.133333,0.0,30286848.0,30288930.133333,1.9e-05,0.0,1.0,0.0,0.0,2.1e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-qtqbg,ip-192-168-31-75.ec2.internal,ebs-csi-node,daemonset,i-01f906f4a51f54699
ebs-csi-node-rfljw,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.000404,0.0,0.000405,0.000404,7e-06,0.0,1.0,0.0,0.0,0.0,0.0,171221.445923,163690.339307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26503611.733333,0.0,26500232.533333,26503611.733333,6.1e-05,0.0,1.0,0.0,0.0,6.9e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-rfljw,ip-192-168-224-223.ec2.internal,ebs-csi-node,daemonset,i-0dd2708e1b331ea0b
eks-sample-linux-deployment1-7899f64c5f-hck7c,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3555328.0,0.0,3555328.0,3555328.0,7e-06,0.0,1.0,0.0,0.0,7e-06,1.0,,cluster-one,nginx,eks-sample-app1,eks-sample-linux-deployment1-7899f64c5f-hck7c,ip-192-168-36-153.ec2.internal,eks-sample-linux-deployment1,deployment,i-0fa94b0f04cbcc960
eks-sample-linux-deployment1-7899f64c5f-nfflg,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411968.0,0.0,3411968.0,3411968.0,7e-06,0.0,1.0,0.0,0.0,7e-06,1.0,,cluster-one,nginx,eks-sample-app1,eks-sample-linux-deployment1-7899f64c5f-nfflg,ip-192-168-93-104.ec2.internal,eks-sample-linux-deployment1,deployment,i-049e2073289546110
eks-sample-linux-deployment1-7899f64c5f-td7k7,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444736.0,0.0,3444736.0,3444736.0,7e-06,0.0,1.0,0.0,0.0,7e-06,1.0,,cluster-one,nginx,eks-sample-app1,eks-sample-linux-deployment1-7899f64c5f-td7k7,ip-192-168-93-104.ec2.internal,eks-sample-linux-deployment1,deployment,i-049e2073289546110
kube-proxy-8mwg9,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.1,0.1,0.000229,0.1,0.001659,0.0,0.002292,0.0,0.0,0.0,0.0,251777246.207899,244143131.420606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19239833.6,0.0,19240960.0,19239833.6,4e-05,0.0,1.0,0.0,0.0,0.001699,0.02569,,cluster-one,kube-proxy,kube-system,kube-proxy-8mwg9,ip-192-168-93-104.ec2.internal,kube-proxy,daemonset,i-049e2073289546110
kube-proxy-chxsl,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.1,0.1,0.000239,0.1,0.001734,0.0,0.002386,0.0,0.0,0.0,0.0,135098156.543205,133381515.224681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16728746.666667,0.0,16730726.4,16728746.666667,3.6e-05,0.0,1.0,0.0,0.0,0.00177,0.022789,,cluster-one,kube-proxy,kube-system,kube-proxy-chxsl,ip-192-168-19-143.ec2.internal,kube-proxy,daemonset,i-06646d0cbbbc345e8
kube-proxy-jzjbr,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.1,0.1,0.000245,0.1,0.001854,0.0,0.002449,0.0,0.0,0.0,0.0,9931573.083936,8162276.698915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16189610.666667,0.0,16191829.333333,16189610.666667,3.7e-05,0.0,1.0,0.0,0.0,0.001892,0.02221,,cluster-one,kube-proxy,kube-system,kube-proxy-jzjbr,ip-192-168-224-223.ec2.internal,kube-proxy,daemonset,i-0dd2708e1b331ea0b
kube-proxy-thb7s,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.1,0.1,0.000224,0.1,0.000566,0.0,0.002236,0.0,0.0,0.0,0.0,39284239.050819,34915587.98626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13104742.4,0.0,13102967.466667,13104742.4,9e-06,0.0,1.0,0.0,0.0,0.000576,0.018291,,cluster-one,kube-proxy,kube-system,kube-proxy-thb7s,ip-192-168-98-93.ec2.internal,kube-proxy,daemonset,i-07669448a2765f8ec
kube-proxy-vfcw8,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.1,0.1,0.000206,0.1,0.000499,0.0,0.002065,0.0,0.0,0.0,0.0,364651810.101471,359387787.657507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20449143.466667,0.0,20449962.666667,20449143.466667,1.3e-05,0.0,1.0,0.0,0.0,0.000511,0.026894,,cluster-one,kube-proxy,kube-system,kube-proxy-vfcw8,ip-192-168-31-75.ec2.internal,kube-proxy,daemonset,i-01f906f4a51f54699
kube-proxy-vk2db,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.1,0.1,0.00023,0.1,0.001659,0.0,0.002304,0.0,0.0,0.0,0.0,63938689.471785,57467133.539562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14685047.466667,0.0,14684842.666667,14685047.466667,3e-05,0.0,1.0,0.0,0.0,0.00169,0.020262,,cluster-one,kube-proxy,kube-system,kube-proxy-vk2db,ip-192-168-36-153.ec2.internal,kube-proxy,daemonset,i-0fa94b0f04cbcc960
kubecost-cost-analyzer-f6554499b-6qspl,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.21,0.21,0.003153,0.21,0.003485,0.0,0.015012,0.0,0.0,0.0,0.0,4497740.890524,5440407.322747,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,234013764.266667,115343360.0,188355310.933333,234013764.266667,0.000485,0.0,1.632997,0.0,0.0,0.005694,0.212582,,cluster-one,,kubecost,kubecost-cost-analyzer-f6554499b-6qspl,ip-192-168-36-153.ec2.internal,kubecost-cost-analyzer,deployment,i-0fa94b0f04cbcc960
kubecost-eks-cost-analyzer-557ff9c85f-dpvf5,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.21,0.21,0.002847,0.21,0.001189,0.0,0.013558,0.0,0.0,0.0,0.0,3855433.357013,6210475.281678,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,169436603.733333,115343360.0,115209079.466667,169436603.733333,0.00012,0.0,0.998836,0.0,0.0,0.003034,0.103694,,cluster-one,,kubecost-eks,kubecost-eks-cost-analyzer-557ff9c85f-dpvf5,ip-192-168-98-93.ec2.internal,kubecost-eks-cost-analyzer,deployment,i-07669448a2765f8ec
kubecost-eks-kube-state-metrics-f6d56f59d-2pt4p,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.002092,0.0,0.002098,0.002092,3.6e-05,0.0,1.0,0.0,0.0,0.0,0.0,117350912.770198,6362228.940601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12826624.0,0.0,12828057.6,12826624.0,2.8e-05,0.0,1.0,0.0,0.0,6.4e-05,1.0,,cluster-one,kube-state-metrics,kubecost-eks,kubecost-eks-kube-state-metrics-f6d56f59d-2pt4p,ip-192-168-19-143.ec2.internal,kubecost-eks-kube-state-metrics,deployment,i-06646d0cbbbc345e8
kubecost-eks-prometheus-server-dccbc55fd-dpzv9,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.022527,0.0,0.022934,0.022527,0.000112,0.0,1.0,0.0,0.0,0.0,0.0,25671308.997141,136802977.649866,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,281661337.6,0.0,281410764.8,281661337.6,0.000175,0.0,1.0,0.0,0.0,0.002012,1.0,,cluster-one,,kubecost-eks,kubecost-eks-prometheus-server-dccbc55fd-dpzv9,ip-192-168-31-75.ec2.internal,kubecost-eks-prometheus-server,deployment,i-01f906f4a51f54699
kubecost-eks2-cost-analyzer-6f6b677ddb-2dvg5,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.21,0.21,0.002824,0.21,0.001189,0.0,0.013446,0.0,0.0,0.0,0.0,3483041.005451,5947032.47285,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,164293461.333333,115343360.0,109794440.533333,164293461.333333,0.000116,0.0,0.951892,0.0,0.0,0.00303,0.096924,,cluster-one,,kubecost-eks2,kubecost-eks2-cost-analyzer-6f6b677ddb-2dvg5,ip-192-168-98-93.ec2.internal,kubecost-eks2-cost-analyzer,deployment,i-07669448a2765f8ec
kubecost-eks2-kube-state-metrics-6bbb7bc8f8-js6pw,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.001898,0.0,0.001897,0.001898,9e-06,0.0,1.0,0.0,0.0,0.0,0.0,117478591.696573,6333530.961457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17215488.0,0.0,17215488.0,17215488.0,1.1e-05,0.0,1.0,0.0,0.0,2e-05,1.0,,cluster-one,kube-state-metrics,kubecost-eks2,kubecost-eks2-kube-state-metrics-6bbb7bc8f8-js6pw,ip-192-168-31-75.ec2.internal,kubecost-eks2-kube-state-metrics,deployment,i-01f906f4a51f54699
kubecost-eks2-prometheus-server-5cf5d89fdf-w6ncs,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.009191,0.0,0.009272,0.009191,4.6e-05,0.0,1.0,0.0,0.0,0.0,0.0,5737543.272271,136034448.946833,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,220701559.466667,0.0,220802730.666667,220701559.466667,0.000137,0.0,1.0,0.0,0.0,0.001908,1.0,,cluster-one,,kubecost-eks2,kubecost-eks2-prometheus-server-5cf5d89fdf-w6ncs,ip-192-168-31-75.ec2.internal,kubecost-eks2-prometheus-server,deployment,i-01f906f4a51f54699
kubecost-grafana-7d55ff845d-wnpjj,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.003419,0.0,0.003454,0.003419,5.7e-05,0.0,1.0,0.0,0.0,0.0,0.0,874212.601817,31045900.134424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120951296.0,0.0,120940202.666667,120951296.0,0.000251,0.0,1.0,0.0,0.0,0.000307,1.0,,cluster-one,,kubecost,kubecost-grafana-7d55ff845d-wnpjj,ip-192-168-36-153.ec2.internal,kubecost-grafana,deployment,i-0fa94b0f04cbcc960
kubecost-kube-state-metrics-59fd4555f4-qh4wp,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.001908,0.0,0.001905,0.001908,3.2e-05,0.0,1.0,0.0,0.0,0.0,0.0,116946795.868088,6253331.727082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13246464.0,0.0,13246464.0,13246464.0,2.7e-05,0.0,1.0,0.0,0.0,5.9e-05,1.0,,cluster-one,kube-state-metrics,kubecost,kubecost-kube-state-metrics-59fd4555f4-qh4wp,ip-192-168-93-104.ec2.internal,kubecost-kube-state-metrics,deployment,i-049e2073289546110
kubecost-prometheus-node-exporter-2pcjc,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.001602,0.0,0.00163,0.001602,2.8e-05,0.0,1.0,0.0,0.0,0.0,0.0,135174095.441471,133430407.50069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15140352.0,0.0,15129531.733333,15140352.0,3.3e-05,0.0,1.0,0.0,0.0,6.1e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-2pcjc,ip-192-168-19-143.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-06646d0cbbbc345e8
kubecost-prometheus-node-exporter-2q7kq,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.001364,0.0,0.001391,0.001364,8e-06,0.0,1.0,0.0,0.0,0.0,0.0,39204166.125098,34857854.678461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11918438.4,0.0,11959022.933333,11918438.4,8e-06,0.0,1.0,0.0,0.0,1.6e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-2q7kq,ip-192-168-98-93.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-07669448a2765f8ec
kubecost-prometheus-node-exporter-4n6tn,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.001353,0.0,0.00137,0.001353,2.5e-05,0.0,1.0,0.0,0.0,0.0,0.0,9934597.800795,8176131.389967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14336819.2,0.0,14290739.2,14336819.2,3.3e-05,0.0,1.0,0.0,0.0,5.8e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-4n6tn,ip-192-168-224-223.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-0dd2708e1b331ea0b
kubecost-prometheus-node-exporter-6lksp,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.001458,0.0,0.001591,0.001458,2.4e-05,0.0,1.0,0.0,0.0,0.0,0.0,64071979.752814,57605050.825787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12240110.933333,0.0,12369851.733333,12240110.933333,2.5e-05,0.0,1.0,0.0,0.0,5e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-6lksp,ip-192-168-36-153.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-0fa94b0f04cbcc960
kubecost-prometheus-node-exporter-bpx5d,2022-12-02 04:00:00.000,2022-12-02 05:00:00.000,60.0,0.001369,0.0,0.001392,0.001369,7e-06,0.0,1.0,0.0,0.0,0.0,0.0,363652729.622034,358371057.556016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12704392.533333,0.0,12717943.466667,12704392.533333,8e-06,0.0,1.0,0.0,0.0,1.5e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-bpx5d,ip-192-168-31-75.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-01f906f4a51f54699
